User_ID,Channel,Device,Is_Signed_Up,Is_Purchased,Customer_Acquisition_Cost,Lifetime_Value
117766,TikTok Ads,Android,0,0,8.875983702263953,0.0
117767,Meta Ads,iOS,1,0,14.518674690679214,0.0
117768,Google Search,Android,1,1,24.97519770663003,106.46874897765827
117769,Organic SEO,Android,1,1,0.0,188.3653639515211
117770,Meta Ads,Android,0,0,8.004090149054264,0.0
117771,Organic SEO,iOS,1,0,0.0,0.0
117772,TikTok Ads,iOS,1,0,13.68730928116115,0.0
117773,TikTok Ads,Android,0,0,11.715284270624336,0.0
117774,Email Referral,Web PC,1,0,0.0,0.0
117775,Meta Ads,Android,0,0,8.766384936205869,0.0
117776,Organic SEO,Android,1,1,0.0,181.95145830484216
117777,TikTok Ads,Web PC,0,0,11.173047780340758,0.0
117778,Google Search,iOS,1,0,20.486400765322347,0.0
117779,Meta Ads,Android,0,0,10.242145480444508,0.0
117780,TikTok Ads,Android,0,0,11.242218376373183,0.0
117781,Meta Ads,Web PC,0,0,12.484005445761937,0.0
117782,Google Search,Web PC,1,0,23.05127108428295,0.0
117783,TikTok Ads,Android,1,0,9.973178744027393,0.0
117784,TikTok Ads,iOS,1,0,13.064934493798143,0.0
117785,TikTok Ads,Android,0,0,14.921210385659311,0.0
117786,TikTok Ads,Web PC,0,0,14.76196176807086,0.0
117787,Meta Ads,Android,0,0,14.976422183868028,0.0
117788,TikTok Ads,iOS,0,0,11.410781752590472,0.0
117789,TikTok Ads,iOS,0,0,8.303426241214312,0.0
117790,Organic SEO,Android,0,0,0.0,0.0
117791,Google Search,Android,1,1,25.92716808688676,64.71660960038868
117792,Google Search,iOS,0,0,24.954095466324887,0.0
117793,Meta Ads,Android,0,0,14.769011422693069,0.0
117794,Organic SEO,iOS,1,0,0.0,0.0
117795,TikTok Ads,Android,1,0,10.596913571303356,0.0
117796,Google Search,iOS,1,1,29.911801086442374,191.07053722527684
117797,Meta Ads,Web PC,0,0,8.459760683117034,0.0
117798,TikTok Ads,Android,0,0,10.512825407816678,0.0
117799,Meta Ads,iOS,0,0,13.181032326296913,0.0
117800,Email Referral,Android,1,0,0.0,0.0
117801,Organic SEO,iOS,1,0,0.0,0.0
117802,TikTok Ads,Web PC,1,1,12.306544082632913,153.74029880036292
117803,TikTok Ads,Android,0,0,9.44054709935277,0.0
117804,Email Referral,Android,0,0,0.0,0.0
117805,Google Search,iOS,1,0,20.35874079361023,0.0
117806,TikTok Ads,iOS,1,0,9.135813660095359,0.0
117807,Meta Ads,Android,0,0,14.961489490743396,0.0
117808,TikTok Ads,iOS,0,0,11.60070901176239,0.0
117809,TikTok Ads,Android,0,0,14.07074068605021,0.0
117810,Organic SEO,iOS,1,0,0.0,0.0
117811,TikTok Ads,iOS,0,0,10.757313076867346,0.0
117812,TikTok Ads,iOS,0,0,9.708662989059974,0.0
117813,TikTok Ads,Web PC,0,0,11.415619634828435,0.0
117814,Meta Ads,Web PC,0,0,13.38605682544182,0.0
117815,TikTok Ads,iOS,0,0,14.370693217378395,0.0
117816,Google Search,iOS,1,0,17.893344676425105,0.0
117817,Meta Ads,iOS,0,0,8.895398046283058,0.0
117818,Organic SEO,iOS,1,0,0.0,0.0
117819,TikTok Ads,Web PC,0,0,9.127725605853554,0.0
117820,Organic SEO,Android,1,0,0.0,0.0
117821,TikTok Ads,Web PC,0,0,10.12409481087356,0.0
117822,Meta Ads,Web PC,0,0,12.191063274339523,0.0
117823,Google Search,Android,0,0,26.06474947152478,0.0
117824,TikTok Ads,Android,0,0,10.5528152723598,0.0
117825,Meta Ads,Web PC,1,0,14.432883809968887,0.0
117826,TikTok Ads,Android,0,0,11.223056426862053,0.0
117827,TikTok Ads,iOS,0,0,11.418549020224399,0.0
117828,Google Search,Android,1,0,28.294811434682682,0.0
117829,Meta Ads,Android,1,0,8.437197010118965,0.0
117830,TikTok Ads,Web PC,0,0,12.2609280636447,0.0
117831,TikTok Ads,Android,0,0,11.921463379274334,0.0
117832,TikTok Ads,iOS,0,0,10.806883547864619,0.0
117833,Google Search,iOS,0,0,21.47805284888845,0.0
117834,Google Search,Web PC,1,1,25.33518718461359,195.31683910228548
117835,TikTok Ads,Web PC,1,0,11.983427344793375,0.0
117836,TikTok Ads,Android,0,0,12.588480489481357,0.0
117837,Google Search,iOS,1,0,21.602705898525212,0.0
117838,Meta Ads,iOS,0,0,10.817701336705209,0.0
117839,Meta Ads,Android,1,0,11.63469979604971,0.0
117840,Organic SEO,Web PC,1,0,0.0,0.0
117841,TikTok Ads,Web PC,0,0,10.981391793775243,0.0
117842,Email Referral,Web PC,1,1,0.0,68.3288516444204
117843,TikTok Ads,Android,0,0,13.916534215020455,0.0
117844,Email Referral,Web PC,1,1,0.0,50.41191844876627
117845,TikTok Ads,iOS,1,0,14.105444348565747,0.0
117846,Google Search,iOS,1,1,16.10792537846514,106.4227579105213
117847,Google Search,Web PC,1,1,15.886450717121757,198.22147682419552
117848,Google Search,iOS,1,0,19.332996306805292,0.0
117849,Organic SEO,Android,1,0,0.0,0.0
117850,Meta Ads,Android,1,0,8.60288442936733,0.0
117851,Email Referral,iOS,1,0,0.0,0.0
117852,Meta Ads,iOS,0,0,11.778831415929206,0.0
117853,Google Search,iOS,1,0,15.318947772183392,0.0
117854,TikTok Ads,Android,0,0,13.494433788743414,0.0
117855,Email Referral,iOS,1,0,0.0,0.0
117856,Meta Ads,iOS,0,0,12.543207336616389,0.0
117857,Meta Ads,Android,1,0,9.482528075735349,0.0
117858,Google Search,iOS,1,0,19.94296432879115,0.0
117859,Google Search,iOS,1,0,19.58396503482741,0.0
117860,Organic SEO,iOS,0,0,0.0,0.0
117861,TikTok Ads,iOS,0,0,14.458105677855063,0.0
117862,TikTok Ads,Android,0,0,14.209345854390223,0.0
117863,TikTok Ads,Web PC,0,0,11.950317261380688,0.0
117864,Meta Ads,iOS,0,0,10.548123176510819,0.0
117865,TikTok Ads,Web PC,0,0,11.232339389739554,0.0
117866,TikTok Ads,iOS,1,0,11.97527128337582,0.0
117867,TikTok Ads,Android,0,0,11.447928089209045,0.0
117868,Google Search,Web PC,1,0,15.93815679495204,0.0
117869,Google Search,Android,1,0,21.941810535829493,0.0
117870,TikTok Ads,iOS,0,0,14.440760032408667,0.0
117871,Email Referral,iOS,1,0,0.0,0.0
117872,Email Referral,Android,1,1,0.0,112.89662886429909
117873,TikTok Ads,iOS,0,0,10.859885016853152,0.0
117874,Meta Ads,Android,1,0,12.907455920782786,0.0
117875,Meta Ads,iOS,0,0,14.979412143544815,0.0
117876,TikTok Ads,iOS,0,0,11.867321190220867,0.0
117877,TikTok Ads,Android,1,0,11.384154777002305,0.0
117878,Google Search,Android,1,0,19.046151648885804,0.0
117879,Google Search,Android,1,1,18.43885638617528,143.2073161787464
117880,TikTok Ads,iOS,1,0,11.890053065232506,0.0
117881,Organic SEO,iOS,1,0,0.0,0.0
117882,Google Search,Android,0,0,25.142357236846877,0.0
117883,Meta Ads,Android,1,0,10.99499484494078,0.0
117884,TikTok Ads,Android,1,0,8.01243544977936,0.0
117885,Google Search,Web PC,1,1,23.40242577534205,126.03334706510412
117886,TikTok Ads,iOS,0,0,12.00127403101662,0.0
117887,Google Search,Web PC,0,0,16.096660524722104,0.0
117888,Meta Ads,Android,1,0,8.711071405456618,0.0
117889,Meta Ads,Android,0,0,10.132038798940066,0.0
117890,Google Search,iOS,0,0,23.970632113323912,0.0
117891,Meta Ads,Android,0,0,9.236350218733847,0.0
117892,Organic SEO,Android,1,0,0.0,0.0
117893,Meta Ads,Android,1,0,10.409876220283177,0.0
117894,TikTok Ads,iOS,1,0,9.030427504526001,0.0
117895,Meta Ads,iOS,1,0,10.349439714774807,0.0
117896,TikTok Ads,Android,1,0,13.098762195479544,0.0
117897,Organic SEO,Web PC,0,0,0.0,0.0
117898,Google Search,iOS,1,0,20.603119464653386,0.0
117899,Google Search,iOS,1,0,27.261946178410124,0.0
117900,TikTok Ads,Web PC,1,0,14.492052905669407,0.0
117901,Google Search,Android,1,0,19.608266828459644,0.0
117902,Organic SEO,iOS,0,0,0.0,0.0
117903,TikTok Ads,iOS,1,0,12.35131384457791,0.0
117904,Google Search,Android,0,0,18.937225851835425,0.0
117905,Organic SEO,iOS,1,0,0.0,0.0
117906,Google Search,iOS,1,0,23.5331227671614,0.0
117907,Google Search,Android,0,0,16.78909238639424,0.0
117908,Meta Ads,iOS,0,0,12.216386766583039,0.0
117909,Google Search,iOS,0,0,17.589710241988808,0.0
117910,TikTok Ads,Android,0,0,10.755401788765957,0.0
117911,TikTok Ads,Android,0,0,9.657032925428297,0.0
117912,Meta Ads,iOS,0,0,13.568773244111828,0.0
117913,Organic SEO,iOS,1,0,0.0,0.0
117914,TikTok Ads,iOS,0,0,9.271934376867632,0.0
117915,TikTok Ads,iOS,0,0,14.743468302272868,0.0
117916,Google Search,Android,1,0,16.78588109001514,0.0
117917,Organic SEO,Web PC,1,0,0.0,0.0
117918,TikTok Ads,Android,0,0,10.896880064669006,0.0
117919,Organic SEO,iOS,1,1,0.0,183.3055572679882
117920,TikTok Ads,iOS,0,0,13.377558594056941,0.0
117921,Organic SEO,iOS,1,0,0.0,0.0
117922,Meta Ads,iOS,1,0,8.8197752766419,0.0
117923,Meta Ads,iOS,0,0,10.20093484840554,0.0
117924,Google Search,iOS,1,0,21.792021373462113,0.0
117925,Meta Ads,Web PC,0,0,13.336169591490341,0.0
117926,TikTok Ads,Web PC,1,0,13.511718097187478,0.0
117927,TikTok Ads,Android,1,0,13.988749750623064,0.0
117928,Google Search,iOS,1,1,19.596568826479544,179.08287527065613
117929,Organic SEO,Android,1,1,0.0,193.8564035356036
117930,Meta Ads,iOS,1,0,8.107229771657714,0.0
117931,Google Search,iOS,1,0,25.792515032033577,0.0
117932,Meta Ads,iOS,0,0,9.21137391037911,0.0
117933,TikTok Ads,iOS,0,0,10.73036554078,0.0
117934,Organic SEO,iOS,0,0,0.0,0.0
117935,Meta Ads,iOS,0,0,13.634040152235826,0.0
117936,Meta Ads,iOS,0,0,12.273175315385144,0.0
117937,Google Search,Web PC,1,0,28.102259155211094,0.0
117938,Email Referral,iOS,1,0,0.0,0.0
117939,Organic SEO,iOS,1,1,0.0,137.59720584942065
117940,Meta Ads,Android,0,0,12.570831984200018,0.0
117941,Google Search,iOS,1,1,20.737912196916234,129.815494037674
117942,Meta Ads,Android,0,0,8.23238065935139,0.0
117943,Meta Ads,iOS,1,0,8.103256002133474,0.0
117944,Google Search,Android,0,0,18.775705110060166,0.0
117945,TikTok Ads,Android,0,0,12.526541779525857,0.0
117946,Google Search,Android,0,0,25.711942167579995,0.0
117947,Meta Ads,iOS,0,0,10.409316374127656,0.0
117948,Google Search,Android,1,0,27.68665686897067,0.0
117949,TikTok Ads,Web PC,0,0,14.603469891441552,0.0
117950,Meta Ads,Android,1,1,10.087401674918157,50.16109234821549
117951,Google Search,Web PC,0,0,20.277951237635502,0.0
117952,TikTok Ads,Web PC,1,0,10.837599455002753,0.0
117953,Google Search,Android,1,1,19.168234968341824,89.3553479015251
117954,Organic SEO,iOS,1,1,0.0,97.55973493195525
117955,Meta Ads,Android,1,0,12.526326168276778,0.0
117956,TikTok Ads,Android,0,0,14.36295836916476,0.0
117957,Organic SEO,Android,1,1,0.0,120.62197238740467
117958,TikTok Ads,Android,1,1,10.992408913893065,59.68111076945745
117959,Email Referral,Android,1,1,0.0,125.75582691094083
117960,TikTok Ads,Android,0,0,9.260386429648934,0.0
117961,TikTok Ads,iOS,1,0,9.366728967162576,0.0
117962,Google Search,iOS,1,0,25.827397550571128,0.0
117963,Google Search,Web PC,1,0,26.01299241847163,0.0
117964,Google Search,Web PC,1,0,22.139213809080978,0.0
117965,Meta Ads,Android,1,0,13.324914984631391,0.0
117966,Organic SEO,iOS,1,1,0.0,82.17632287992717
117967,Google Search,iOS,1,1,22.66179710174831,195.15844810328258
117968,Google Search,iOS,1,0,19.574187428385166,0.0
117969,TikTok Ads,iOS,1,0,8.97668306190945,0.0
117970,TikTok Ads,iOS,0,0,11.613133110004537,0.0
117971,Meta Ads,iOS,1,0,13.851971214106483,0.0
117972,TikTok Ads,iOS,0,0,14.479897081625476,0.0
117973,Meta Ads,Android,0,0,8.424662931437537,0.0
117974,Google Search,Web PC,1,1,28.776032618176774,73.03658250266898
117975,TikTok Ads,iOS,1,0,9.245874648465275,0.0
117976,Google Search,Android,0,0,24.06858964417873,0.0
117977,TikTok Ads,Web PC,0,0,11.058100264754835,0.0
117978,Google Search,Web PC,0,0,25.51370819436274,0.0
117979,Meta Ads,iOS,0,0,11.70895850901874,0.0
117980,Google Search,iOS,1,0,20.845938904071563,0.0
117981,TikTok Ads,iOS,0,0,8.49853348344641,0.0
117982,Meta Ads,iOS,0,0,8.185225479754575,0.0
117983,TikTok Ads,Android,0,0,9.662229347400755,0.0
117984,Meta Ads,iOS,1,0,13.220311464340918,0.0
117985,Google Search,Android,1,0,24.269105034937056,0.0
117986,Google Search,iOS,1,1,21.268716645455424,67.84778512038285
117987,Organic SEO,Android,1,0,0.0,0.0
117988,Meta Ads,iOS,0,0,11.747708490461372,0.0
117989,TikTok Ads,Android,1,0,12.135794576299423,0.0
117990,TikTok Ads,Android,0,0,8.49333479152519,0.0
117991,Organic SEO,Android,1,0,0.0,0.0
117992,TikTok Ads,iOS,0,0,10.259225560408034,0.0
117993,Google Search,iOS,0,0,28.19008328965892,0.0
117994,Meta Ads,iOS,1,1,13.133981585237006,122.29722784839716
117995,Meta Ads,Android,1,0,8.604660690327396,0.0
117996,Meta Ads,iOS,0,0,9.932338710879993,0.0
117997,Meta Ads,Android,0,0,9.415130410823515,0.0
117998,Meta Ads,iOS,1,0,10.67284543983248,0.0
117999,Organic SEO,iOS,1,0,0.0,0.0
118000,Meta Ads,Android,1,0,14.876376867548899,0.0
118001,Google Search,iOS,1,0,23.656076113754242,0.0
118002,Google Search,iOS,1,1,17.37018863296219,188.10011506747418
118003,Meta Ads,Android,0,0,13.497133341227295,0.0
118004,Organic SEO,Android,1,0,0.0,0.0
118005,TikTok Ads,iOS,0,0,12.102971718532288,0.0
118006,TikTok Ads,iOS,0,0,14.032936922522332,0.0
118007,Organic SEO,Android,0,0,0.0,0.0
118008,Meta Ads,Web PC,1,0,11.404273175677236,0.0
118009,TikTok Ads,iOS,0,0,14.232982941092203,0.0
118010,Meta Ads,Android,0,0,13.990565165693528,0.0
118011,Email Referral,Web PC,0,0,0.0,0.0
118012,Organic SEO,Android,1,1,0.0,57.72607557186673
118013,Meta Ads,iOS,0,0,8.444325582583254,0.0
118014,TikTok Ads,Android,0,0,13.770984867620069,0.0
118015,Organic SEO,iOS,1,1,0.0,186.8327241998411
118016,Google Search,iOS,1,0,16.768376076232535,0.0
118017,Organic SEO,iOS,1,0,0.0,0.0
118018,TikTok Ads,iOS,0,0,8.765891125164988,0.0
118019,TikTok Ads,iOS,0,0,9.121309258672891,0.0
118020,Google Search,Android,0,0,28.804318059450903,0.0
118021,TikTok Ads,Web PC,0,0,11.465184208859089,0.0
118022,Meta Ads,iOS,0,0,10.248691256970806,0.0
118023,Email Referral,iOS,1,1,0.0,57.24977681642532
118024,Meta Ads,Android,1,0,8.3864741462494,0.0
118025,Organic SEO,Android,1,0,0.0,0.0
118026,Google Search,Android,1,1,16.750870182965876,67.51870057068979
118027,Meta Ads,Android,1,0,9.324652100651022,0.0
118028,Organic SEO,Web PC,0,0,0.0,0.0
118029,Meta Ads,iOS,1,0,9.300580479086868,0.0
118030,Google Search,iOS,1,0,16.209904722360026,0.0
118031,Meta Ads,iOS,0,0,8.563428501104044,0.0
118032,Meta Ads,Android,1,0,10.085772930271736,0.0
118033,TikTok Ads,Web PC,0,0,11.83107118954525,0.0
118034,Organic SEO,Web PC,1,1,0.0,65.3401474121692
118035,Email Referral,Web PC,1,1,0.0,76.84759942981626
118036,Google Search,iOS,1,1,23.612190127686024,160.18273235454473
118037,Meta Ads,Android,0,0,10.017167528132873,0.0
118038,Meta Ads,iOS,0,0,8.5613502537859,0.0
118039,Meta Ads,Web PC,0,0,12.260318078710851,0.0
118040,Google Search,iOS,0,0,24.842781116061246,0.0
118041,Organic SEO,iOS,0,0,0.0,0.0
118042,Google Search,Android,1,0,25.472880065867667,0.0
118043,TikTok Ads,Android,0,0,14.49475933399098,0.0
118044,Organic SEO,Android,1,0,0.0,0.0
118045,Meta Ads,iOS,1,0,8.254447085189705,0.0
118046,Organic SEO,Web PC,0,0,0.0,0.0
118047,TikTok Ads,Android,1,1,9.47287954750352,107.95612114620832
118048,TikTok Ads,Android,1,0,12.003179764034114,0.0
118049,Organic SEO,Android,0,0,0.0,0.0
118050,TikTok Ads,Android,1,0,8.070206714776525,0.0
118051,Organic SEO,iOS,1,1,0.0,169.82939129092733
118052,Organic SEO,iOS,0,0,0.0,0.0
118053,Meta Ads,Android,1,0,8.354091168112397,0.0
118054,TikTok Ads,Android,0,0,10.757104459822113,0.0
118055,Meta Ads,iOS,1,0,12.024543623942868,0.0
118056,Organic SEO,iOS,0,0,0.0,0.0
118057,Google Search,Android,1,0,25.240846634816815,0.0
118058,Google Search,iOS,1,1,18.72846282791559,92.51654320256847
118059,Google Search,iOS,1,0,24.308559759077095,0.0
118060,TikTok Ads,Web PC,0,0,10.584195378061922,0.0
118061,Organic SEO,iOS,1,0,0.0,0.0
118062,Organic SEO,iOS,0,0,0.0,0.0
118063,Email Referral,iOS,1,1,0.0,115.07771870720592
118064,Meta Ads,Android,0,0,11.892330578115633,0.0
118065,Meta Ads,iOS,1,0,12.686716374147975,0.0
118066,TikTok Ads,Web PC,0,0,9.757331775604047,0.0
118067,Meta Ads,Android,0,0,10.508741871396582,0.0
118068,Meta Ads,iOS,0,0,11.871527987442885,0.0
118069,Organic SEO,iOS,1,0,0.0,0.0
118070,Organic SEO,Android,1,0,0.0,0.0
118071,Organic SEO,iOS,1,0,0.0,0.0
118072,Organic SEO,Web PC,1,0,0.0,0.0
118073,Organic SEO,iOS,0,0,0.0,0.0
118074,TikTok Ads,Android,0,0,9.620458181586196,0.0
118075,Organic SEO,Android,1,0,0.0,0.0
118076,Meta Ads,Android,0,0,14.580249079126096,0.0
118077,Google Search,iOS,1,0,25.854979716033945,0.0
118078,TikTok Ads,Android,0,0,12.398802839122196,0.0
118079,Meta Ads,iOS,0,0,13.104849543394916,0.0
118080,TikTok Ads,Android,0,0,9.638881768462888,0.0
118081,Google Search,Android,1,0,15.098124786529324,0.0
118082,Meta Ads,iOS,0,0,12.531470994620054,0.0
118083,Organic SEO,Android,1,0,0.0,0.0
118084,Organic SEO,iOS,0,0,0.0,0.0
118085,Google Search,iOS,1,0,29.469731679607392,0.0
118086,Google Search,Android,1,0,24.88037947507521,0.0
118087,TikTok Ads,iOS,0,0,9.218586987763228,0.0
118088,Google Search,Web PC,0,0,27.87880614784558,0.0
118089,TikTok Ads,iOS,0,0,12.052618523716504,0.0
118090,Email Referral,Android,1,0,0.0,0.0
118091,Meta Ads,Web PC,1,0,12.32290218733339,0.0
118092,TikTok Ads,iOS,1,0,11.593216457438128,0.0
118093,Google Search,iOS,1,0,26.01057077181524,0.0
118094,Google Search,iOS,1,0,29.38802549784131,0.0
118095,Google Search,Web PC,0,0,20.620969318660908,0.0
118096,TikTok Ads,Android,0,0,12.065932558557451,0.0
118097,Email Referral,iOS,1,0,0.0,0.0
118098,TikTok Ads,iOS,0,0,13.9794714256688,0.0
118099,TikTok Ads,Web PC,0,0,14.15223526973175,0.0
118100,TikTok Ads,Android,0,0,13.761520077092095,0.0
118101,Meta Ads,Android,1,1,11.925652844750239,119.25458728227903
118102,TikTok Ads,Android,0,0,14.553593828303374,0.0
118103,TikTok Ads,Android,1,0,9.189250878680506,0.0
118104,Google Search,Web PC,0,0,18.04788955011371,0.0
118105,Meta Ads,Android,1,0,9.519671319179599,0.0
118106,TikTok Ads,Web PC,1,0,10.8169221170564,0.0
118107,TikTok Ads,Android,1,0,12.671133363436041,0.0
118108,Google Search,iOS,0,0,21.31186730291815,0.0
118109,TikTok Ads,iOS,1,0,14.64899036007209,0.0
118110,Google Search,Web PC,1,0,18.609464601553025,0.0
118111,TikTok Ads,iOS,0,0,13.700655287547159,0.0
118112,TikTok Ads,Android,1,0,13.47425488914914,0.0
118113,Google Search,Android,1,1,19.964666143836585,114.49575033108651
118114,TikTok Ads,iOS,1,0,11.294709759536731,0.0
118115,TikTok Ads,iOS,0,0,13.33116792918055,0.0
118116,Google Search,iOS,0,0,27.8132290463173,0.0
118117,Organic SEO,iOS,0,0,0.0,0.0
118118,Meta Ads,Android,0,0,12.77734482590758,0.0
118119,Organic SEO,iOS,0,0,0.0,0.0
118120,Organic SEO,Web PC,1,1,0.0,103.71684942237246
118121,Email Referral,iOS,1,1,0.0,96.02142855989635
118122,Meta Ads,Android,0,0,14.455631528722718,0.0
118123,Meta Ads,iOS,1,0,12.340673304516455,0.0
118124,Google Search,Android,1,0,21.08825723411126,0.0
118125,TikTok Ads,iOS,0,0,12.36116106950607,0.0
118126,Meta Ads,iOS,0,0,12.283933636644813,0.0
118127,Email Referral,Android,1,0,0.0,0.0
118128,Google Search,Web PC,1,0,23.2863843599776,0.0
118129,Meta Ads,iOS,0,0,10.144378734392385,0.0
118130,Google Search,iOS,0,0,25.008733138972868,0.0
118131,Google Search,Android,0,0,27.011033050952378,0.0
118132,Google Search,Web PC,0,0,29.38241007589117,0.0
118133,Google Search,iOS,0,0,22.46265490503952,0.0
118134,Google Search,iOS,0,0,26.28465936481483,0.0
118135,Meta Ads,iOS,0,0,13.613671562970394,0.0
118136,Organic SEO,iOS,1,0,0.0,0.0
118137,Organic SEO,iOS,0,0,0.0,0.0
118138,TikTok Ads,iOS,0,0,12.718335976624989,0.0
118139,Organic SEO,iOS,1,1,0.0,175.45684705099913
118140,TikTok Ads,Android,0,0,10.65288942424931,0.0
118141,TikTok Ads,iOS,0,0,13.01289594278767,0.0
118142,Meta Ads,Android,1,0,14.842891139541027,0.0
118143,TikTok Ads,iOS,1,0,12.245468543796646,0.0
118144,TikTok Ads,iOS,0,0,13.166907786196077,0.0
118145,Google Search,iOS,1,0,18.553461898966283,0.0
118146,Meta Ads,iOS,1,1,12.58411726733831,105.18125499100185
118147,TikTok Ads,Android,0,0,8.23933459986962,0.0
118148,Meta Ads,iOS,1,0,13.814827555678864,0.0
118149,Meta Ads,Android,1,0,9.54679925505285,0.0
118150,Meta Ads,Android,1,0,8.457265837324043,0.0
118151,Organic SEO,Android,0,0,0.0,0.0
118152,Google Search,Android,1,1,17.66405958305512,61.064271266001896
118153,TikTok Ads,iOS,1,1,11.289176104968348,71.02091257170423
118154,TikTok Ads,iOS,0,0,8.296127635896205,0.0
118155,Google Search,iOS,1,0,15.522886508283534,0.0
118156,Meta Ads,iOS,0,0,11.571340538129911,0.0
118157,TikTok Ads,iOS,0,0,11.978171024195301,0.0
118158,TikTok Ads,Android,1,0,10.229808195201928,0.0
118159,Meta Ads,iOS,0,0,8.117758057793543,0.0
118160,Meta Ads,Web PC,1,0,11.217170649338156,0.0
118161,Meta Ads,iOS,1,1,14.430748681623387,151.9169667960472
118162,Organic SEO,iOS,1,0,0.0,0.0
118163,Meta Ads,Web PC,0,0,11.390443125098567,0.0
118164,Meta Ads,iOS,0,0,11.17355304526033,0.0
118165,Google Search,Web PC,0,0,23.377932370080426,0.0
118166,Email Referral,iOS,1,0,0.0,0.0
118167,Meta Ads,iOS,0,0,9.152686034262327,0.0
118168,TikTok Ads,iOS,0,0,13.62110457241286,0.0
118169,TikTok Ads,iOS,1,1,8.232611256901562,198.94746826825755
118170,Meta Ads,Android,0,0,8.394043573689242,0.0
118171,Organic SEO,iOS,0,0,0.0,0.0
118172,TikTok Ads,iOS,0,0,8.393149732827881,0.0
118173,TikTok Ads,iOS,0,0,13.548187480991173,0.0
118174,Organic SEO,iOS,0,0,0.0,0.0
118175,Organic SEO,Web PC,1,1,0.0,148.66766828853443
118176,TikTok Ads,iOS,1,1,10.577915834083385,53.65550760668292
118177,Google Search,Android,0,0,24.64878834108968,0.0
118178,Meta Ads,iOS,0,0,8.556744636890409,0.0
118179,TikTok Ads,iOS,0,0,13.33875007746315,0.0
118180,Organic SEO,Android,1,0,0.0,0.0
118181,TikTok Ads,Android,0,0,10.34348992730721,0.0
118182,TikTok Ads,Web PC,0,0,9.508702340043103,0.0
118183,TikTok Ads,Android,1,0,13.003356528954006,0.0
118184,TikTok Ads,iOS,0,0,8.451321560961622,0.0
118185,TikTok Ads,iOS,0,0,11.403319175236554,0.0
118186,TikTok Ads,Android,0,0,10.68188750816227,0.0
118187,Meta Ads,iOS,1,0,13.18880327795678,0.0
118188,TikTok Ads,Android,0,0,12.472895962339962,0.0
118189,Organic SEO,Android,0,0,0.0,0.0
118190,Google Search,Web PC,0,0,28.374030681979743,0.0
118191,Meta Ads,Android,0,0,13.087243470496912,0.0
118192,TikTok Ads,Android,0,0,10.909638234602998,0.0
118193,TikTok Ads,iOS,0,0,9.296415510797177,0.0
118194,Meta Ads,Android,0,0,11.15072216174368,0.0
118195,Meta Ads,iOS,0,0,9.168995584432492,0.0
118196,Meta Ads,Android,1,0,8.793472402132217,0.0
118197,Meta Ads,Android,1,0,8.341594166152369,0.0
118198,Meta Ads,Android,1,0,11.795087790997611,0.0
118199,Google Search,Android,0,0,23.493128701925823,0.0
118200,Organic SEO,Android,1,0,0.0,0.0
118201,Meta Ads,iOS,1,0,12.587187779276139,0.0
118202,Email Referral,Web PC,1,1,0.0,123.7309165306765
118203,Organic SEO,iOS,0,0,0.0,0.0
118204,TikTok Ads,Android,1,0,14.207512139766122,0.0
118205,TikTok Ads,Android,0,0,14.390731720124098,0.0
118206,Meta Ads,Android,0,0,10.385334970748389,0.0
118207,Meta Ads,Android,0,0,12.453370860203908,0.0
118208,Meta Ads,Android,0,0,11.234901234345614,0.0
118209,Meta Ads,iOS,0,0,13.268883059426313,0.0
118210,TikTok Ads,Android,1,0,13.015204256571476,0.0
118211,TikTok Ads,iOS,0,0,9.367811584075744,0.0
118212,TikTok Ads,Android,0,0,9.217831671140567,0.0
118213,Meta Ads,iOS,1,0,8.79921975678218,0.0
118214,Meta Ads,Android,0,0,8.860007568780587,0.0
118215,TikTok Ads,iOS,0,0,9.721744507565527,0.0
118216,Meta Ads,iOS,1,0,10.447748514734371,0.0
118217,TikTok Ads,Android,0,0,12.346721149594075,0.0
118218,TikTok Ads,Android,0,0,13.222055506410252,0.0
118219,Meta Ads,Android,1,0,8.974775761613502,0.0
118220,Google Search,Web PC,0,0,18.7884287667778,0.0
118221,Meta Ads,iOS,0,0,12.141810160570602,0.0
118222,Organic SEO,iOS,1,0,0.0,0.0
118223,Organic SEO,iOS,0,0,0.0,0.0
118224,TikTok Ads,iOS,0,0,13.30716825229957,0.0
118225,Google Search,iOS,1,1,27.309362757888604,137.63670689457743
118226,Meta Ads,Android,1,0,10.684136112401989,0.0
118227,Meta Ads,iOS,0,0,11.12198477848724,0.0
118228,Meta Ads,iOS,1,0,12.745267651276157,0.0
118229,TikTok Ads,Android,1,0,9.946986549539796,0.0
118230,TikTok Ads,iOS,0,0,8.577667480664584,0.0
118231,Meta Ads,iOS,1,0,11.102486101946004,0.0
118232,Meta Ads,iOS,1,0,14.899442622459352,0.0
118233,TikTok Ads,Web PC,1,0,10.614780719613764,0.0
118234,TikTok Ads,iOS,0,0,10.088278080836888,0.0
118235,Meta Ads,Web PC,0,0,13.757774669910502,0.0
118236,TikTok Ads,Android,0,0,14.426906954866324,0.0
118237,TikTok Ads,iOS,0,0,13.46502118927799,0.0
118238,TikTok Ads,iOS,0,0,11.665816812211023,0.0
118239,TikTok Ads,Android,1,0,14.218565983472034,0.0
118240,Meta Ads,Web PC,0,0,12.129124932661798,0.0
